#Row	GivenPot	Error
884	0	2.20332e-07
885	0	8.51428e-08
886	0	1.14527e-07
887	0	3.56939e-08
888	0	6.50346e-08
889	0	2.27231e-07
890	0	8.61549e-08
891	0	1.05253e-07
892	0	3.17302e-07
893	0	1.95347e-07
894	0	1.55975e-08
895	0	1.35404e-07
896	0	5.18382e-08
897	0	5.24497e-07
898	0	7.77341e-08
899	0	2.00172e-07
900	0	1.65593e-07
901	0	4.15903e-07
902	0	1.70234e-07
903	0	3.11277e-07
904	0	1.49319e-07
905	0	2.40117e-08
906	0	2.82489e-07
907	0	2.81772e-08
908	0	1.87909e-07
909	0	1.28239e-08
910	0	7.17894e-08
911	0	2.53476e-09
912	0	5.99234e-08
913	0	2.04911e-07
914	0	1.18885e-07
915	0	9.13057e-08
916	0	2.04509e-08
917	0	2.53517e-07
918	0	9.81313e-08
919	0	2.2884e-07
920	0	2.92609e-07
921	0	9.83327e-08
922	0	5.22259e-07
923	0	1.39858e-07
924	0	4.57765e-08
925	0	2.91935e-07
926	0	2.42954e-07
927	0	9.09902e-08
928	0	1.73775e-07
929	0	2.87792e-07
930	0	1.18818e-07
931	0	9.12696e-08
932	0	2.60641e-07
933	0	1.42528e-07
934	0	1.47596e-07
935	0	6.04841e-08
936	0	1.01724e-07
937	0	1.88998e-07
938	0	1.00183e-07
939	0	2.40998e-07
940	0	8.09584e-08
941	0	5.7742e-08
942	0	1.69501e-07
943	0	5.7742e-08
944	0	2.42144e-07
945	0	9.22009e-08
946	0	3.57628e-07
947	0	9.87202e-08
948	0	4.19095e-08
949	0	7.26432e-08
950	0	2.12342e-07
951	0	1.41561e-07
952	0	1.84402e-07
953	0	2.71015e-07
954	0	1.06171e-07
955	0	3.1665e-08
956	0	7.54371e-08
957	0	3.72529e-09
958	0	5.86733e-08
959	0	2.70084e-07
960	0	2.48663e-07
961	0	5.7742e-08
962	0	6.51926e-08
963	0	2.2538e-07
964	0	9.59262e-08
965	0	1.39698e-08
966	0	2.48663e-07
967	0	2.33762e-07
968	0	9.03383e-08
969	0	7.35745e-08
970	0	7.07805e-08
971	0	1.85333e-07
972	0	1.31316e-07
973	0	2.2538e-07
974	0	3.72529e-08
975	0	2.49594e-07
