#EleNb	X	Y	Z	Solution	Assigned	Total
412	0.075	-0.001695	-0.105	-1.584991128487445e-07	0	-1.584991128487445e-07
413	0.075	-0.001695	-0.075	-1.245522980005932e-07	0	-1.245522980005932e-07
414	0.075	-0.001695	-0.045	-1.124374852948297e-07	0	-1.124374852948297e-07
415	0.075	-0.001695	-0.015	-1.080149115504902e-07	0	-1.080149115504902e-07
416	0.075	-0.001695	0.015	-1.080149115463251e-07	0	-1.080149115463251e-07
417	0.075	-0.001695	0.045	-1.124374852985032e-07	0	-1.124374852985032e-07
418	0.075	-0.001695	0.075	-1.245522980048344e-07	0	-1.245522980048344e-07
419	0.075	-0.001695	0.105	-1.584991128481584e-07	0	-1.584991128481584e-07
420	0.075	-0.001695	0.135	-3.632810111228514e-07	0	-3.632810111228514e-07
421	0.105	-0.001695	-0.135	-3.876372871037241e-07	0	-3.876372871037241e-07
422	0.105	-0.001695	-0.105	-1.893190155334107e-07	0	-1.893190155334107e-07
423	0.105	-0.001695	-0.075	-1.58499112849326e-07	0	-1.58499112849326e-07
424	0.105	-0.001695	-0.045	-1.477373536049563e-07	0	-1.477373536049563e-07
425	0.105	-0.001695	-0.015	-1.438280162880533e-07	0	-1.438280162880533e-07
426	0.105	-0.001695	0.015	-1.438280162940167e-07	0	-1.438280162940167e-07
427	0.105	-0.001695	0.045	-1.477373536089236e-07	0	-1.477373536089236e-07
428	0.105	-0.001695	0.075	-1.584991128476577e-07	0	-1.584991128476577e-07
429	0.105	-0.001695	0.105	-1.893190155346279e-07	0	-1.893190155346279e-07
430	0.105	-0.001695	0.135	-3.876372870764911e-07	0	-3.876372870764911e-07
431	0.135	-0.001695	-0.135	-5.542100680689709e-07	0	-5.542100680689709e-07
432	0.135	-0.001695	-0.105	-3.876372870749499e-07	0	-3.876372870749499e-07
433	0.135	-0.001695	-0.075	-3.632810111266169e-07	0	-3.632810111266169e-07
434	0.135	-0.001695	-0.045	-3.545617073158166e-07	0	-3.545617073158166e-07
435	0.135	-0.001695	-0.015	-3.513345231914155e-07	0	-3.513345231914155e-07
436	0.135	-0.001695	0.015	-3.513345232081579e-07	0	-3.513345232081579e-07
437	0.135	-0.001695	0.045	-3.545617073573089e-07	0	-3.545617073573089e-07
438	0.135	-0.001695	0.075	-3.632810111390234e-07	0	-3.632810111390234e-07
439	0.135	-0.001695	0.105	-3.876372871063826e-07	0	-3.876372871063826e-07
440	0.135	-0.001695	0.135	-5.542100680639973e-07	0	-5.542100680639973e-07
441	-0.135	0.001345	0.135	2.676068860280966e-07	0	2.676068860280966e-07
442	-0.135	0.001345	0.105	1.865533053985163e-07	0	1.865533053985163e-07
443	-0.135	0.001345	0.075	1.749318811181963e-07	0	1.749318811181963e-07
444	-0.135	0.001345	0.045	1.707742186983572e-07	0	1.707742186983572e-07
445	-0.135	0.001345	0.015	1.692358752011991e-07	0	1.692358752011991e-07
446	-0.135	0.001345	-0.015	1.692358755130457e-07	0	1.692358755130457e-07
447	-0.135	0.001345	-0.045	1.70774218242277e-07	0	1.70774218242277e-07
448	-0.135	0.001345	-0.075	1.749318799404655e-07	0	1.749318799404655e-07
449	-0.135	0.001345	-0.105	1.865533041789611e-07	0	1.865533041789611e-07
450	-0.135	0.001345	-0.135	2.676068862391492e-07	0	2.676068862391492e-07
451	-0.105	0.001345	0.135	1.865533050121886e-07	0	1.865533050121886e-07
452	-0.105	0.001345	0.105	9.023047781690382e-08	0	9.023047781690382e-08
453	-0.105	0.001345	0.075	7.552701615910294e-08	0	7.552701615910294e-08
454	-0.105	0.001345	0.045	7.039678044231358e-08	0	7.039678044231358e-08
455	-0.105	0.001345	0.015	6.853380704129734e-08	0	6.853380704129734e-08
456	-0.105	0.001345	-0.015	6.853380702677824e-08	0	6.853380702677824e-08
457	-0.105	0.001345	-0.045	7.039678043610009e-08	0	7.039678043610009e-08
458	-0.105	0.001345	-0.075	7.552701645664474e-08	0	7.552701645664474e-08
459	-0.105	0.001345	-0.105	9.023047800882849e-08	0	9.023047800882849e-08
460	-0.105	0.001345	-0.135	1.865533058461119e-07	0	1.865533058461119e-07
461	-0.075	0.001345	0.135	1.749318810218778e-07	0	1.749318810218778e-07
462	-0.075	0.001345	0.105	7.552701625240224e-08	0	7.552701625240224e-08
463	-0.075	0.001345	0.075	5.933227189550075e-08	0	5.933227189550075e-08
464	-0.075	0.001345	0.045	5.35570858726915e-08	0	5.35570858726915e-08
465	-0.075	0.001345	0.015	5.144953611169832e-08	0	5.144953611169832e-08
466	-0.075	0.001345	-0.015	5.144953610689442e-08	0	5.144953610689442e-08
467	-0.075	0.001345	-0.045	5.355708601004005e-08	0	5.355708601004005e-08
468	-0.075	0.001345	-0.075	5.933227208148923e-08	0	5.933227208148923e-08
469	-0.075	0.001345	-0.105	7.552701645214235e-08	0	7.552701645214235e-08
470	-0.075	0.001345	-0.135	1.749318811964096e-07	0	1.749318811964096e-07
471	-0.045	0.001345	0.135	1.707742188254347e-07	0	1.707742188254347e-07
472	-0.045	0.001345	0.105	7.039678083594444e-08	0	7.039678083594444e-08
473	-0.045	0.001345	0.075	5.355708598696252e-08	0	5.355708598696252e-08
474	-0.045	0.001345	0.045	4.743675977571706e-08	0	4.743675977571706e-08
475	-0.045	0.001345	0.015	4.518334148455514e-08	0	4.518334148455514e-08
476	-0.045	0.001345	-0.015	4.518334147428932e-08	0	4.518334147428932e-08
477	-0.045	0.001345	-0.045	4.743675971066511e-08	0	4.743675971066511e-08
478	-0.045	0.001345	-0.075	5.355708553156092e-08	0	5.355708553156092e-08
479	-0.045	0.001345	-0.105	7.03967805082097e-08	0	7.03967805082097e-08
480	-0.045	0.001345	-0.135	1.707742187934559e-07	0	1.707742187934559e-07
481	-0.015	0.001345	0.135	1.692358754781965e-07	0	1.692358754781965e-07
482	-0.015	0.001345	0.105	6.853380691928963e-08	0	6.853380691928963e-08
483	-0.015	0.001345	0.075	5.144953604611227e-08	0	5.144953604611227e-08
484	-0.015	0.001345	0.045	4.518334170334753e-08	0	4.518334170334753e-08
485	-0.015	0.001345	0.015	4.286411798565944e-08	0	4.286411798565944e-08
486	-0.015	0.001345	-0.015	4.286411808506303e-08	0	4.286411808506303e-08
487	-0.015	0.001345	-0.045	4.518334136265351e-08	0	4.518334136265351e-08
488	-0.015	0.001345	-0.075	5.144953575997007e-08	0	5.144953575997007e-08
489	-0.015	0.001345	-0.105	6.853380691302065e-08	0	6.853380691302065e-08
490	-0.015	0.001345	-0.135	1.692358755682328e-07	0	1.692358755682328e-07
491	0.015	0.001345	0.135	1.692358757348484e-07	0	1.692358757348484e-07
492	0.015	0.001345	0.105	6.853380728755721e-08	0	6.853380728755721e-08
493	0.015	0.001345	0.075	5.144953623066823e-08	0	5.144953623066823e-08
494	0.015	0.001345	0.045	4.518334156883228e-08	0	4.518334156883228e-08
495	0.015	0.001345	0.015	4.286411790043852e-08	0	4.286411790043852e-08
496	0.015	0.001345	-0.015	4.286411814580345e-08	0	4.286411814580345e-08
497	0.015	0.001345	-0.045	4.518334104690466e-08	0	4.518334104690466e-08
498	0.015	0.001345	-0.075	5.144953584600271e-08	0	5.144953584600271e-08
499	0.015	0.001345	-0.105	6.853380680615542e-08	0	6.853380680615542e-08
500	0.015	0.001345	-0.135	1.69235875275134e-07	0	1.69235875275134e-07
501	0.045	0.001345	0.135	1.707742186483402e-07	0	1.707742186483402e-07
502	0.045	0.001345	0.105	7.039678029780859e-08	0	7.039678029780859e-08
503	0.045	0.001345	0.075	5.355708601893049e-08	0	5.355708601893049e-08
504	0.045	0.001345	0.045	4.743675976369169e-08	0	4.743675976369169e-08
505	0.045	0.001345	0.015	4.518334139006673e-08	0	4.518334139006673e-08
506	0.045	0.001345	-0.015	4.518334165959503e-08	0	4.518334165959503e-08
507	0.045	0.001345	-0.045	4.743675996029857e-08	0	4.743675996029857e-08
508	0.045	0.001345	-0.075	5.355708616336401e-08	0	5.355708616336401e-08
509	0.045	0.001345	-0.105	7.039678036101538e-08	0	7.039678036101538e-08
510	0.045	0.001345	-0.135	1.707742181645873e-07	0	1.707742181645873e-07
511	0.075	0.001345	0.135	1.749318805448033e-07	0	1.749318805448033e-07
512	0.075	0.001345	0.105	7.552701623672675e-08	0	7.552701623672675e-08
513	0.075	0.001345	0.075	5.933227187248205e-08	0	5.933227187248205e-08
514	0.075	0.001345	0.045	5.355708587389692e-08	0	5.355708587389692e-08
515	0.075	0.001345	0.015	5.144953565857478e-08	0	5.144953565857478e-08
516	0.075	0.001345	-0.015	5.144953618461047e-08	0	5.144953618461047e-08
517	0.075	0.001345	-0.045	5.355708619051674e-08	0	5.355708619051674e-08
518	0.075	0.001345	-0.075	5.933227209743348e-08	0	5.933227209743348e-08
519	0.075	0.001345	-0.105	7.552701601007878e-08	0	7.552701601007878e-08
520	0.075	0.001345	-0.135	1.749318802044583e-07	0	1.749318802044583e-07
521	0.105	0.001345	0.135	1.865533039575206e-07	0	1.865533039575206e-07
522	0.105	0.001345	0.105	9.02304777652029e-08	0	9.02304777652029e-08
523	0.105	0.001345	0.075	7.552701594047802e-08	0	7.552701594047802e-08
524	0.105	0.001345	0.045	7.039678063705893e-08	0	7.039678063705893e-08
525	0.105	0.001345	0.015	6.853380678640297e-08	0	6.853380678640297e-08
526	0.105	0.001345	-0.015	6.853380682205652e-08	0	6.853380682205652e-08
527	0.105	0.001345	-0.045	7.039678059559183e-08	0	7.039678059559183e-08
528	0.105	0.001345	-0.075	7.552701593656547e-08	0	7.552701593656547e-08
529	0.105	0.001345	-0.105	9.023047674318491e-08	0	9.023047674318491e-08
530	0.105	0.001345	-0.135	1.865533038180043e-07	0	1.865533038180043e-07
531	0.135	0.001345	0.135	2.676068867185767e-07	0	2.676068867185767e-07
532	0.135	0.001345	0.105	1.865533049336541e-07	0	1.865533049336541e-07
533	0.135	0.001345	0.075	1.749318808408359e-07	0	1.749318808408359e-07
534	0.135	0.001345	0.045	1.707742186097424e-07	0	1.707742186097424e-07
535	0.135	0.001345	0.015	1.692358749863618e-07	0	1.692358749863618e-07
536	0.135	0.001345	-0.015	1.692358756075086e-07	0	1.692358756075086e-07
537	0.135	0.001345	-0.045	1.707742187003869e-07	0	1.707742187003869e-07
538	0.135	0.001345	-0.075	1.749318807996749e-07	0	1.749318807996749e-07
539	0.135	0.001345	-0.105	1.865533043077528e-07	0	1.865533043077528e-07
540	0.135	0.001345	-0.135	2.676068867764936e-07	0	2.676068867764936e-07
541	-0.135	-0.001345	-0.135	-2.676068859607884e-07	0	-2.676068859607884e-07
542	-0.135	-0.001345	-0.105	-1.865533041115182e-07	0	-1.865533041115182e-07
543	-0.135	-0.001345	-0.075	-1.749318805261162e-07	0	-1.749318805261162e-07
544	-0.135	-0.001345	-0.045	-1.70774218468767e-07	0	-1.70774218468767e-07
545	-0.135	-0.001345	-0.015	-1.692358751758037e-07	0	-1.692358751758037e-07
546	-0.135	-0.001345	0.015	-1.692358760280977e-07	0	-1.692358760280977e-07
547	-0.135	-0.001345	0.045	-1.707742184453428e-07	0	-1.707742184453428e-07
548	-0.135	-0.001345	0.075	-1.749318803406285e-07	0	-1.749318803406285e-07
549	-0.135	-0.001345	0.105	-1.865533040007021e-07	0	-1.865533040007021e-07
550	-0.135	-0.001345	0.135	-2.676068861227562e-07	0	-2.676068861227562e-07
551	-0.105	-0.001345	-0.135	-1.865533051151841e-07	0	-1.865533051151841e-07
552	-0.105	-0.001345	-0.105	-9.023047746626304e-08	0	-9.023047746626304e-08
553	-0.105	-0.001345	-0.075	-7.552701611454444e-08	0	-7.552701611454444e-08
554	-0.105	-0.001345	-0.045	-7.039678045138827e-08	0	-7.039678045138827e-08
