#EleNb	X	Y	Z	Solution	Assigned	Total
117	-0.015	-0.000875	0.0045	-7.244521153484282e-06	0	-7.244521153484282e-06
118	-0.015	-0.000875	0.0075	-7.24462977519164e-06	0	-7.24462977519164e-06
119	-0.015	-0.000875	0.0105	-7.246338785524605e-06	0	-7.246338785524605e-06
120	-0.015	-0.000875	0.0135	-7.288839318470387e-06	0	-7.288839318470387e-06
121	-0.015	-0.000575	-0.0135	-6.524313144437347e-06	0	-6.524313144437347e-06
122	-0.015	-0.000575	-0.0105	-6.528007404813979e-06	0	-6.528007404813979e-06
123	-0.015	-0.000575	-0.0075	-6.526894130016232e-06	0	-6.526894130016232e-06
124	-0.015	-0.000575	-0.0045	-6.526818441873827e-06	0	-6.526818441873827e-06
125	-0.015	-0.000575	-0.0015	-6.52681983356951e-06	0	-6.52681983356951e-06
126	-0.015	-0.000575	0.0015	-6.526819833569259e-06	0	-6.526819833569259e-06
127	-0.015	-0.000575	0.0045	-6.526818441875589e-06	0	-6.526818441875589e-06
128	-0.015	-0.000575	0.0075	-6.526894130017289e-06	0	-6.526894130017289e-06
129	-0.015	-0.000575	0.0105	-6.528007404813663e-06	0	-6.528007404813663e-06
130	-0.015	-0.000575	0.0135	-6.524313144430387e-06	0	-6.524313144430387e-06
131	-0.015	-0.000275	-0.0135	-1.004174812623967e-05	0	-1.004174812623967e-05
132	-0.015	-0.000275	-0.0105	-1.012071336098857e-05	0	-1.012071336098857e-05
133	-0.015	-0.000275	-0.0075	-1.012046711067169e-05	0	-1.012046711067169e-05
