#Row	GivenPot	Error
524	1100	1.44155e-10
525	1100	1.18689e-10
526	1100	8.66294e-11
527	1100	6.13909e-12
528	1100	2.95586e-11
529	1100	6.09361e-11
530	1100	2.00089e-11
531	-1100	7.66249e-11
532	-1100	2.72848e-11
533	-1100	4.11546e-11
534	-1100	7.7307e-12
535	-1100	4.88853e-11
536	-1100	3.7744e-11
537	-1100	6.3892e-11
538	-1100	4.09273e-12
539	-1100	1.7053e-11
540	-1100	8.48104e-11
541	0	7.54926e-09
542	0	2.48929e-09
543	0	1.13096e-09
544	0	1.60599e-08
545	0	2.20889e-08
546	0	9.38462e-09
547	0	5.98538e-09
548	0	7.0861e-09
549	0	9.35574e-09
550	0	4.51132e-09
551	0	5.81122e-09
552	0	9.47102e-09
553	0	1.24287e-08
554	0	2.91379e-08
555	0	3.96253e-08
556	0	1.47406e-08
557	0	6.11453e-09
558	0	1.93086e-09
559	0	1.0818e-08
560	0	4.64411e-09
561	0	6.65796e-09
562	0	6.49334e-09
563	0	1.36515e-08
564	0	2.54272e-08
565	0	4.51637e-08
566	0	1.0637e-08
567	0	1.37998e-08
568	0	4.88876e-09
569	0	1.40035e-08
570	0	4.63092e-09
571	0	1.7877e-08
572	0	3.15899e-08
573	0	3.50951e-08
574	0	4.19932e-08
575	0	7.80328e-08
576	0	2.44372e-08
577	0	3.32284e-08
578	0	3.05827e-08
579	0	2.04773e-09
580	0	2.78942e-09
581	0	1.23787e-08
582	0	3.67181e-08
583	0	1.07971e-08
584	0	1.63445e-08
585	0	1.17761e-08
586	0	1.34378e-09
587	0	6.66801e-08
588	0	1.45112e-08
589	0	4.61123e-08
590	0	4.97121e-08
591	0	9.46875e-09
592	0	8.39918e-09
593	0	2.44504e-08
594	0	1.36515e-08
595	0	1.06975e-08
596	0	1.30312e-08
597	0	2.29011e-09
598	0	2.07117e-08
599	0	1.08753e-08
600	0	1.45474e-09
601	0	1.31859e-08
602	0	1.21099e-09
603	0	3.55931e-09
604	0	6.8635e-09
605	0	2.11071e-08
606	0	1.25469e-08
607	0	7.43103e-09
608	0	1.40017e-08
609	0	9.74774e-09
610	0	5.79212e-09
611	0	7.67704e-09
612	0	2.24736e-09
613	0	7.48014e-09
614	0	1.70844e-08
615	0	9.76979e-09
616	0	4.92719e-09
617	0	7.60883e-09
618	0	1.19708e-08
619	0	9.0572e-09
620	0	4.29736e-10
621	0	4.95533e-11
622	0	8.46967e-12
623	0	7.37543e-12
624	0	2.57359e-11
625	0	1.70104e-11
626	0	3.37792e-11
627	0	1.83178e-11
628	0	8.49383e-11
629	0	6.89653e-11
630	0	7.56728e-11
631	0	3.21734e-11
632	0	3.60814e-11
633	0	3.94067e-11
634	0	2.42295e-11
635	0	2.2581e-11
636	0	3.1477e-11
637	0	6.9079e-11
638	0	7.8856e-11
639	0	6.91927e-11
640	0	8.59046e-11
641	0	3.77302e-08
642	0	1.75908e-09
643	0	4.80135e-08
644	0	6.71639e-09
645	0	1.3817e-08
646	0	6.21403e-08
647	0	6.39284e-09
648	0	1.99216e-08
649	0	3.24217e-08
650	0	1.28348e-08
651	0	1.20442e-08
652	0	3.51896e-08
653	0	5.4507e-08
654	0	3.59399e-08
655	0	7.34758e-09
656	0	4.60864e-08
657	0	2.02308e-08
658	0	2.19516e-08
659	0	1.54396e-08
660	0	2.29338e-08
661	1100	1.01636e-10
662	1100	5.68434e-11
663	1100	4.95675e-11
664	1100	2.52385e-11
665	1100	3.84262e-11
666	1100	4.00178e-11
667	1100	2.66027e-11
668	1100	7.43512e-11
669	1100	8.70841e-11
670	1100	1.04137e-10
671	-1100	5.52518e-11
672	-1100	2.4329e-11
673	-1100	4.77485e-11
674	-1100	5.38876e-11
675	-1100	4.8658e-11
676	-1100	3.06954e-11
677	-1100	9.25411e-11
678	-1100	1.16643e-10
679	-1100	2.47837e-11
680	-1100	6.23004e-11
681	0	1.66344e-08
682	0	2.49918e-09
683	0	1.17654e-08
684	0	3.21779e-09
685	0	1.13148e-08
686	0	2.49997e-08
687	0	1.80535e-09
688	0	2.14677e-08
