#Row	GivenPot	Error
825	-3000	2.89265e-09
826	-3000	8.40828e-10
827	-3000	1.87629e-09
828	-3000	3.08137e-09
829	-3000	1.26283e-09
830	-3000	1.8872e-10
831	-3000	7.42148e-10
832	-3000	1.52022e-09
833	-3000	1.59162e-10
834	-3000	3.00588e-10
835	-3000	3.78895e-09
836	-3000	2.63344e-09
837	-3000	2.09184e-10
838	-3000	8.92214e-10
839	-3000	3.90764e-09
840	-3000	8.62474e-09
841	-3000	1.52022e-09
842	-3000	6.23459e-10
843	-3000	2.30557e-10
844	-3000	2.55568e-10
845	-3000	3.48791e-10
846	-3000	5.10408e-09
847	-3000	1.20781e-09
848	-3000	1.76669e-09
849	-3000	4.14593e-09
850	-3000	5.1341e-10
851	-3000	1.44564e-09
852	-3000	1.32241e-09
853	-3000	8.68567e-10
854	-3000	1.34423e-09
855	-3000	1.0441e-09
856	-3000	2.18188e-09
857	-3000	2.24372e-09
858	-3000	1.94177e-10
859	-3000	4.81577e-10
860	-3000	9.87256e-10
861	-3000	5.82804e-09
862	-3000	2.6339e-09
863	-3000	2.10457e-09
864	-3000	2.06455e-10
865	-3000	2.56205e-09
866	-3000	2.44518e-09
867	-3000	3.79032e-09
868	-3000	1.36561e-09
869	-3000	1.00181e-09
870	-3000	2.45109e-10
871	-3000	2.27783e-09
872	-3000	2.29602e-09
873	-3000	5.48425e-10
874	-3000	6.59384e-11
875	-3000	1.40972e-11
876	-3000	4.37421e-09
877	-3000	2.56523e-09
878	-3000	2.68528e-09
879	-3000	2.83308e-10
880	-3000	4.80895e-09
881	-3000	3.92538e-09
882	-3000	1.95996e-09
883	-3000	2.56205e-09
884	-3000	1.44655e-09
885	-3000	1.26647e-09
886	-3000	1.88766e-09
887	-3000	9.0904e-10
888	-3000	9.28139e-10
889	-3000	2.92357e-09
890	-3000	5.26825e-09
891	-3000	1.6189e-10
892	-3000	3.3333e-10
893	-3000	1.38789e-09
894	-3000	9.30868e-10
895	-3000	8.50378e-11
896	-3000	7.59883e-10
897	-3000	9.12678e-10
898	-3000	2.28692e-09
899	-3000	3.06727e-09
900	-3000	6.28916e-10
901	-3000	9.98625e-10
902	-3000	4.72437e-09
903	-3000	5.82986e-10
904	-3000	1.65028e-09
905	-3000	3.6448e-09
906	-3000	2.02863e-09
907	-3000	8.0081e-10
908	-3000	2.33786e-09
909	-3000	2.93994e-09
910	-3000	2.28738e-10
911	-3000	1.75305e-09
912	-3000	2.89629e-09
913	-3000	1.90084e-09
914	-3000	7.38964e-10
915	-3000	1.35469e-09
916	-3000	2.49975e-09
917	-3000	1.91767e-09
918	-3000	2.84717e-09
919	-3000	4.99904e-09
920	-3000	1.74305e-09
921	3000	2.11685e-09
922	3000	1.03e-09
923	3000	1.99179e-09
924	3000	1.5234e-09
925	3000	2.11003e-10
926	3000	7.86258e-10
927	3000	1.38152e-09
928	3000	2.39697e-09
929	3000	1.66619e-09
930	3000	1.46065e-09
931	3000	8.36644e-09
932	3000	4.47426e-09
933	3000	1.79443e-09
934	3000	7.90351e-10
935	3000	2.23008e-09
936	3000	1.65073e-09
937	3000	1.7958e-09
938	3000	1.59707e-09
